concept:name,lifecycle:transition,org:resource,time:timestamp,Program,Course code,Grade,case:concept:name,case:variant,case:variant-index,case:creator
42879-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-12-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42879-1,10,STNR000767,Variant 952,952,Fluxicon Disco
42530,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-12-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42530,EM,STNR000767,Variant 952,952,Fluxicon Disco
42401,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-01-16 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42401,0,STNR000767,Variant 952,952,Fluxicon Disco
42351,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-01-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42351,10,STNR000767,Variant 952,952,Fluxicon Disco
42575,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-01-28 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42575,7,STNR000767,Variant 952,952,Fluxicon Disco
42401,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-05-22 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42401,12,STNR000767,Variant 952,952,Fluxicon Disco
42543,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-06-04 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42543,7,STNR000767,Variant 952,952,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-06-11 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,7,STNR000767,Variant 952,952,Fluxicon Disco
42530,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-06-12 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42530,7,STNR000767,Variant 952,952,Fluxicon Disco
42490,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-06-21 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42490,12,STNR000767,Variant 952,952,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-07-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,-3,STNR000767,Variant 952,952,Fluxicon Disco
S42-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-12-10 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-05-1,12,STNR000767,Variant 952,952,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-07-09 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000767,Variant 952,952,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-07-17 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,7,STNR000767,Variant 952,952,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-18 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,10,STNR000774,Variant 959,959,Fluxicon Disco
S34-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-05-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S34-05-1,12,STNR000774,Variant 959,959,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-07-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,7,STNR000774,Variant 959,959,Fluxicon Disco
42429,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-09-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42429,7,STNR000774,Variant 959,959,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-03-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,7,STNR000774,Variant 959,959,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-02-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000785,Variant 17,17,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-08-11 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,10,STNR000786,Variant 17,17,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-08-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,2,STNR000796,Variant 977,977,Fluxicon Disco
42438,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-09-04 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42438,7,STNR000796,Variant 977,977,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000798,Variant 68,68,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-07-09 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000798,Variant 68,68,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-08-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000801,Variant 17,17,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000834,Variant 1009,1009,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,10,STNR000834,Variant 1009,1009,Fluxicon Disco
42351,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-10 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42351,10,STNR000834,Variant 1009,1009,Fluxicon Disco
42457,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42457,4,STNR000834,Variant 1009,1009,Fluxicon Disco
S42-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-02-05 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-05-1,BE,STNR000834,Variant 1009,1009,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-09-03 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000834,Variant 1009,1009,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000836,Variant 1011,1011,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-08-28 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,10,STNR000836,Variant 1011,1011,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-08-29 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,10,STNR000836,Variant 1011,1011,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000837,Variant 1012,1012,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,10,STNR000837,Variant 1012,1012,Fluxicon Disco
42451,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-22 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42451,10,STNR000837,Variant 1012,1012,Fluxicon Disco
42457,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42457,7,STNR000837,Variant 1012,1012,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-08-07 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000837,Variant 1012,1012,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000838,Variant 1013,1013,Fluxicon Disco
S42-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-09-28 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-05-1,12,STNR000838,Variant 1013,1013,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,10,STNR000838,Variant 1013,1013,Fluxicon Disco
41628,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-07 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",41628,10,STNR000838,Variant 1013,1013,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-07-22 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,7,STNR000838,Variant 1013,1013,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-29 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR000849,Variant 1024,1024,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-04 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR000849,Variant 1024,1024,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-16 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,7,STNR000849,Variant 1024,1024,Fluxicon Disco
S42-05-1,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-24 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",S42-05-1,BE,STNR000849,Variant 1024,1024,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2018-01-05 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,12,STNR000850,Variant 1025,1025,Fluxicon Disco
10052,complete,"Data science og datamangament, ing.bach.",2018-01-30 00:00:00+00:00,"Data science og datamangament, ing.bach.",10052,7,STNR000850,Variant 1025,1025,Fluxicon Disco
10054,complete,"Data science og datamangament, ing.bach.",2018-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",10054,10,STNR000850,Variant 1025,1025,Fluxicon Disco
S42-05-1,complete,"Data science og datamangament, ing.bach.",2018-06-25 00:00:00+00:00,"Data science og datamangament, ing.bach.",S42-05-1,BE,STNR000850,Variant 1025,1025,Fluxicon Disco
11462,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-06 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11462,12,STNR000852,Variant 1027,1027,Fluxicon Disco
S42-05-1,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-01 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",S42-05-1,4,STNR000852,Variant 1027,1027,Fluxicon Disco
42104,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-22 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42104,10,STNR000874,Variant 1049,1049,Fluxicon Disco
42490,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-16 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42490,10,STNR000874,Variant 1049,1049,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,BE,STNR000874,Variant 1049,1049,Fluxicon Disco
42172,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-02-07 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42172,10,STNR000874,Variant 1049,1049,Fluxicon Disco
S42-02-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-04-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-02-1,BE,STNR000874,Variant 1049,1049,Fluxicon Disco
42371,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-05-16 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42371,12,STNR000874,Variant 1049,1049,Fluxicon Disco
S42-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-05-29 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-05-1,10,STNR000874,Variant 1049,1049,Fluxicon Disco
42543,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-06-20 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42543,10,STNR000874,Variant 1049,1049,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-07-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,12,STNR000874,Variant 1049,1049,Fluxicon Disco
E42-32,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-06-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-32,12,STNR000874,Variant 1049,1049,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-05-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,12,STNR000898,Variant 1073,1073,Fluxicon Disco
42543,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-06-03 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42543,10,STNR000898,Variant 1073,1073,Fluxicon Disco
42490,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-06-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42490,10,STNR000898,Variant 1073,1073,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-07-17 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,12,STNR000898,Variant 1073,1073,Fluxicon Disco
42085,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-12-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42085,10,STNR000898,Variant 1073,1073,Fluxicon Disco
42575,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-12-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42575,10,STNR000898,Variant 1073,1073,Fluxicon Disco
S42-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-01-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-05-1,12,STNR000898,Variant 1073,1073,Fluxicon Disco
42401,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-01-20 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42401,7,STNR000898,Variant 1073,1073,Fluxicon Disco
42351,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-01-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42351,12,STNR000898,Variant 1073,1073,Fluxicon Disco
42452,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-01-29 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42452,10,STNR000898,Variant 1073,1073,Fluxicon Disco
42370,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-05-20 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42370,12,STNR000898,Variant 1073,1073,Fluxicon Disco
42090,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-05-31 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42090,12,STNR000898,Variant 1073,1073,Fluxicon Disco
42401,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-12 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42401,4,STNR000924,Variant 1097,1097,Fluxicon Disco
42104,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-22 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42104,7,STNR000924,Variant 1097,1097,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,10,STNR000924,Variant 1097,1097,Fluxicon Disco
42003,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42003,7,STNR000924,Variant 1097,1097,Fluxicon Disco
E41-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-04-01 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E41-35,12,STNR000924,Variant 1097,1097,Fluxicon Disco
S41-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-04-01 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S41-05-1,BE,STNR000924,Variant 1097,1097,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-06-01 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,10,STNR002138,Variant 2154,2154,Fluxicon Disco
41416,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-06-21 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",41416,10,STNR002138,Variant 2154,2154,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-08-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,10,STNR002138,Variant 2154,2154,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-06 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR002412,Variant 2402,2402,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-03-07 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002412,Variant 2402,2402,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-23 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR002413,Variant 2403,2403,Fluxicon Disco
62337,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-15 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62337,7,STNR002413,Variant 2403,2403,Fluxicon Disco
62990,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-22 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62990,4,STNR002413,Variant 2403,2403,Fluxicon Disco
62377,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62377,12,STNR002413,Variant 2403,2403,Fluxicon Disco
11115,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-10 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11115,4,STNR002413,Variant 2403,2403,Fluxicon Disco
11142,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-15 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11142,10,STNR002413,Variant 2403,2403,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-06-07 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,10,STNR002413,Variant 2403,2403,Fluxicon Disco
11222,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-06-26 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11222,7,STNR002413,Variant 2403,2403,Fluxicon Disco
11020,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-01-16 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11020,4,STNR002416,Variant 2406,2406,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-04 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR002416,Variant 2406,2406,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-03-15 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002416,Variant 2406,2406,Fluxicon Disco
11412,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-06-06 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11412,2,STNR002416,Variant 2406,2406,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-02-02 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002417,Variant 182,182,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-04 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,7,STNR002419,Variant 182,182,Fluxicon Disco
11067,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-02 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11067,10,STNR002421,Variant 2409,2409,Fluxicon Disco
11352,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-27 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11352,7,STNR002421,Variant 2409,2409,Fluxicon Disco
42259,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-17 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",42259,7,STNR002421,Variant 2409,2409,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,4,STNR002421,Variant 2409,2409,Fluxicon Disco
11463,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-31 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11463,7,STNR002421,Variant 2409,2409,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-02-02 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,12,STNR002421,Variant 2409,2409,Fluxicon Disco
62202,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-08-28 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62202,EM,STNR002423,Variant 2411,2411,Fluxicon Disco
62202,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-01-03 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62202,EM,STNR002423,Variant 2411,2411,Fluxicon Disco
PRA62-30,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-03-19 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR002423,Variant 2411,2411,Fluxicon Disco
62999,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-05-28 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62999,12,STNR002423,Variant 2411,2411,Fluxicon Disco
62202,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-06 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62202,4,STNR002423,Variant 2411,2411,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-10-23 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR002423,Variant 2411,2411,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-01-28 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002423,Variant 2411,2411,Fluxicon Disco
12110,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-06-04 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",12110,0,STNR002423,Variant 2411,2411,Fluxicon Disco
12110,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-08-23 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",12110,2,STNR002423,Variant 2411,2411,Fluxicon Disco
PRA62-30,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-01-29 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR002424,Variant 2412,2412,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-15 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,10,STNR002424,Variant 2412,2412,Fluxicon Disco
11854,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-08-23 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11854,12,STNR002424,Variant 2412,2412,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-03 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,10,STNR002435,Variant 2423,2423,Fluxicon Disco
11946,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-22 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11946,2,STNR002435,Variant 2423,2423,Fluxicon Disco
11311,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-26 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11311,0,STNR002435,Variant 2423,2423,Fluxicon Disco
11311,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-11-20 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11311,2,STNR002435,Variant 2423,2423,Fluxicon Disco
62338,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-12-20 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62338,12,STNR002436,Variant 2424,2424,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-01-23 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,10,STNR002436,Variant 2424,2424,Fluxicon Disco
62250,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-19 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62250,7,STNR002449,Variant 2437,2437,Fluxicon Disco
11765,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-25 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11765,EM,STNR002449,Variant 2437,2437,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-03-13 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR002449,Variant 2437,2437,Fluxicon Disco
